"DOI","Authors","Year","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (nominal)","Added Chemical Dose (measured)","Plotted Dose Values","Unaligned Dose Values","Dose Metric","Alignment","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","decrease","Metabolism","General Metabolism","sd mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","No","Not Reported","Immune","Immune Other ","tlr mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","decrease","Immune","Immune Other ","pgrp mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","No","Not Reported","Immune","Chemokines","myticin α mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Immune","Chemokines","mytilin β mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","No","Not Reported","Stress","Stress","p53 mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","decrease","Stress","Stress","caspase 3/7 mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","No","Not Reported","Stress","Stress","fadd mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","decrease","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","No","Not Reported","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","haemolymph",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Metabolism","General Metabolism","pk mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Metabolism","General Metabolism","Isocitrate Dehydrogenase mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Metabolism","General Metabolism","sd mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Immune","Immune Other ","tlr mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","No","Not Reported","Immune","Immune Other ","pgrp mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Immune","Chemokines","myticin α mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Immune","Chemokines","mytilin β mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Stress","Stress","p53 mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Stress","Stress","caspase 3/7 mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Stress","Stress","fadd mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Metabolism","Oxidative Stress","Catalase mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1093/mollus/eyx005","Detree & GallardoEscarate",2017,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"31.7",14,NA,NA,1,NA,"Acute",1,"2","20",0,"Not Reported",0,NA,171.1335371188793,15000,"Particles/mL","Volume","Yes","increase","Metabolism","Oxidative Stress","sod mRNA expression","Subcell","mantle",NA,"Polyethylene","Fragment",0.935,"estimated",NA,NA,NA,NA,25,19.25,"1µm < 100µm",1126.5717317922988,3249.9366939842976,3.0386908088753187e-6,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","none","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","early","In Vivo","Not Reported",0.0249,0.02070092777508344,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,2,NA,"Acute",2,"3","4",0,"Not Reported",0,NA,13.418679227392483,50,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","MXR Efflux","Cell","whole.body",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","early","In Vivo","Not Reported",0.0249,0.02070092777508344,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,2,NA,"Acute",2,"3","4",0,"Not Reported",0,NA,134.18679227392485,500,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","MXR Efflux","Cell","whole.body",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","early","In Vivo","Not Reported",0.0249,0.02070092777508344,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,2,NA,"Acute",2,"3","4",0,"Not Reported",0,NA,13.418679227392483,50,"Particles/mL","Volume","Yes","decrease","Metabolism","Detoxification","abcd mRNA expression","Subcell","whole.body",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","early","In Vivo","Not Reported",0.0249,0.02070092777508344,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,2,NA,"Acute",2,"3","4",0,"Not Reported",0,NA,134.18679227392485,500,"Particles/mL","Volume","Yes","decrease","Metabolism","Detoxification","abcd mRNA expression","Subcell","whole.body",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","early","In Vivo","Not Reported",0.0249,0.02070092777508344,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,2,NA,"Acute",2,"3","4",0,"Not Reported",0,NA,13.418679227392483,50,"Particles/mL","Volume","Yes","decrease","Metabolism","Detoxification","abcc mRNA expression","Subcell","whole.body",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","early","In Vivo","Not Reported",0.0249,0.02070092777508344,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,2,NA,"Acute",2,"3","4",0,"Not Reported",0,NA,134.18679227392485,500,"Particles/mL","Volume","Yes","decrease","Metabolism","Detoxification","abcc mRNA expression","Subcell","whole.body",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699283e-5,1,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","MXR Efflux","Cell","gills",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699284e-4,10,"Particles/mL","Volume","No","Not Reported","Metabolism","Detoxification","MXR Efflux","Cell","gills",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699283e-5,1,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","abcd mRNA expression","Subcell","gills",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699284e-4,10,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","abcd mRNA expression","Subcell","gills",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699283e-5,1,"Particles/mL","Volume","Yes","decrease","Metabolism","Detoxification","abcc mRNA expression","Subcell","gills",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699284e-4,10,"Particles/mL","Volume","Yes","increase.decrease","Metabolism","Detoxification","abcc mRNA expression","Subcell","gills",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699283e-5,1,"Particles/mL","Volume","Yes","decrease","Metabolism","Detoxification","MXR Efflux","Cell","haemocytes",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699284e-4,10,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","MXR Efflux","Cell","haemocytes",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
"10.1016/j.cbpc.2019.02.005","Franzellitti",2019,"Mytilus galloprovincialis","Mollusca","Marine","adult","In Vivo","Not Reported",15,8.178748338570287,"Particle Only","water","No","Y","N","seawater","Not Reported","Not Reported",NA,"35",16,NA,NA,4,NA,"Acute",2,"3","20",1,"Not Reported",0,NA,4.962852328699283e-5,1,"Particles/mL","Volume","Yes","increase","Metabolism","Detoxification","abcd mRNA expression","Subcell","haemocytes",NA,"Polystyrene","Sphere",1.05,"reported",NA,NA,NA,NA,3,3,"1µm < 100µm",28.274333882308138,14.137166941154069,1.4844025288211773e-8,"No","N","N","N","commercial","unknown","N","not_cleaned","none","N","N","Not Evaluated","N",NA,NA,"Yes"
